,model,bootstrap_iteration,feature,feature_importance
999,GenMetS + age,99,GenMetS,0.22100550635503818
1000,Age Only,0,Age,0.6363784379609139
1001,Age Only,1,Age,0.45737011758117074
1002,Age Only,2,Age,0.7099148815375109
1003,Age Only,3,Age,0.457804668291708
1004,Age Only,4,Age,0.457804668291708
1005,Age Only,5,Age,0.7544519019714544
1006,Age Only,6,Age,0.7099148815375109
1007,Age Only,7,Age,0.457804668291708
1008,Age Only,8,Age,0.457804668291708
1009,Age Only,9,Age,0.7430494047069108
1010,Age Only,10,Age,0.6304593153014568
1011,Age Only,11,Age,0.457804668291708
1012,Age Only,12,Age,0.457804668291708
1013,Age Only,13,Age,0.457804668291708
1014,Age Only,14,Age,0.716526798276939
1015,Age Only,15,Age,0.457804668291708
1016,Age Only,16,Age,0.6304593153014568
1017,Age Only,17,Age,0.457804668291708
1018,Age Only,18,Age,0.7099148815375109
1019,Age Only,19,Age,0.45737011758117074
1020,Age Only,20,Age,0.457804668291708
1021,Age Only,21,Age,0.457804668291708
1022,Age Only,22,Age,0.457804668291708
1023,Age Only,23,Age,0.457804668291708
1024,Age Only,24,Age,0.7544519019714544
1025,Age Only,25,Age,0.716526798276939
1026,Age Only,26,Age,0.45737011758117074
1027,Age Only,27,Age,0.457804668291708
1028,Age Only,28,Age,0.457804668291708
1029,Age Only,29,Age,0.716526798276939
1030,Age Only,30,Age,0.45737011758117074
1031,Age Only,31,Age,0.457804668291708
1032,Age Only,32,Age,0.716526798276939
1033,Age Only,33,Age,0.457804668291708
1034,Age Only,34,Age,0.457804668291708
1035,Age Only,35,Age,0.457804668291708
1036,Age Only,36,Age,0.457804668291708
1037,Age Only,37,Age,0.457804668291708
1038,Age Only,38,Age,0.6304593153014568
1039,Age Only,39,Age,0.457804668291708
1040,Age Only,40,Age,0.457804668291708
1041,Age Only,41,Age,0.457804668291708
1042,Age Only,42,Age,0.457804668291708
1043,Age Only,43,Age,0.716526798276939
1044,Age Only,44,Age,0.457804668291708
1045,Age Only,45,Age,0.457804668291708
1046,Age Only,46,Age,0.457804668291708
1047,Age Only,47,Age,0.7099148815375109
1048,Age Only,48,Age,0.457804668291708
1049,Age Only,49,Age,0.457804668291708
1050,Age Only,50,Age,0.457804668291708
1051,Age Only,51,Age,0.457804668291708
1052,Age Only,52,Age,0.7099148815375109
1053,Age Only,53,Age,0.457804668291708
1054,Age Only,54,Age,0.457804668291708
1055,Age Only,55,Age,0.457804668291708
1056,Age Only,56,Age,0.457804668291708
1057,Age Only,57,Age,0.457804668291708
1058,Age Only,58,Age,0.457804668291708
1059,Age Only,59,Age,0.457804668291708
1060,Age Only,60,Age,0.457804668291708
1061,Age Only,61,Age,0.6304593153014568
1062,Age Only,62,Age,0.45737011758117074
1063,Age Only,63,Age,0.457178576473896
1064,Age Only,64,Age,0.457804668291708
1065,Age Only,65,Age,0.7544519019714544
1066,Age Only,66,Age,0.457804668291708
1067,Age Only,67,Age,0.45737011758117074
1068,Age Only,68,Age,0.7099148815375109
1069,Age Only,69,Age,0.457178576473896
1070,Age Only,70,Age,0.457804668291708
1071,Age Only,71,Age,0.457178576473896
1072,Age Only,72,Age,0.6304593153014568
1073,Age Only,73,Age,0.457804668291708
1074,Age Only,74,Age,0.457804668291708
1075,Age Only,75,Age,0.457178576473896
1076,Age Only,76,Age,0.457804668291708
1077,Age Only,77,Age,0.457804668291708
1078,Age Only,78,Age,0.457804668291708
1079,Age Only,79,Age,0.7099148815375109
1080,Age Only,80,Age,0.7099148815375109
1081,Age Only,81,Age,0.7544519019714544
1082,Age Only,82,Age,0.7430494047069108
1083,Age Only,83,Age,0.7099148815375109
1084,Age Only,84,Age,0.457804668291708
1085,Age Only,85,Age,0.7099148815375109
1086,Age Only,86,Age,0.457804668291708
1087,Age Only,87,Age,0.6304593153014568
1088,Age Only,88,Age,0.45737011758117074
1089,Age Only,89,Age,0.457804668291708
1090,Age Only,90,Age,0.7099148815375109
1091,Age Only,91,Age,0.6304593153014568
1092,Age Only,92,Age,0.457804668291708
1093,Age Only,93,Age,0.716526798276939
1094,Age Only,94,Age,0.457804668291708
1095,Age Only,95,Age,0.457804668291708
1096,Age Only,96,Age,0.457804668291708
1097,Age Only,97,Age,0.457804668291708
1098,Age Only,98,Age,0.7099148815375109
1099,Age Only,99,Age,0.457804668291708
1100,covariates only,0,Age,0.45141786779853377
1101,covariates only,0,PhysicalActivity,0.025915597599314544
1102,covariates only,0,SocialEconomicalStatus,0.02562317363702211
1103,covariates only,0,Sleephour,0.014392223905527654
1104,covariates only,0,TVhour,0.004233096172052603
1105,covariates only,0,Education,0.0028388084863430517
1106,covariates only,1,Age,0.6369159432418948
1107,covariates only,1,SocialEconomicalStatus,0.06847472932268403
1108,covariates only,1,PhysicalActivity,0.06605552172189917
1109,covariates only,1,Sleephour,0.03285272182568805
1110,covariates only,1,TVhour,0.031278705698844576
1111,covariates only,1,Education,0.011889812155023343
1112,covariates only,2,Age,0.6112022906747769
1113,covariates only,2,SocialEconomicalStatus,0.0898715101922929
1114,covariates only,2,PhysicalActivity,0.07958195510654843
1115,covariates only,2,TVhour,0.04387123473132885
1116,covariates only,2,Sleephour,0.01946234272294485
1117,covariates only,2,Education,0.014550397261767326
1118,covariates only,3,Age,0.6465564368748515
1119,covariates only,3,SocialEconomicalStatus,0.07943412154657173
1120,covariates only,3,PhysicalActivity,0.05392960092708675
1121,covariates only,3,Sleephour,0.025833836457574092
1122,covariates only,3,TVhour,0.01392311235732385
1123,covariates only,3,Education,0.012627016770994474
1124,covariates only,4,Age,0.28635505935209593
1125,covariates only,4,PhysicalActivity,0.029951331738044814
1126,covariates only,4,TVhour,0.025466928327424112
1127,covariates only,4,SocialEconomicalStatus,0.016213189343352894
1128,covariates only,4,Education,0.00893796139869765
1129,covariates only,4,Sleephour,0.006815298660354954
1130,covariates only,5,Age,0.6402368613428102
1131,covariates only,5,SocialEconomicalStatus,0.08441319934495826
1132,covariates only,5,PhysicalActivity,0.04408547094462328
1133,covariates only,5,Sleephour,0.023124893605315573
1134,covariates only,5,TVhour,0.013698130339830054
1135,covariates only,5,Education,0.012428799199996291
1136,covariates only,6,Age,0.6678528005665189
1137,covariates only,6,SocialEconomicalStatus,0.0921189516594529
1138,covariates only,6,PhysicalActivity,0.08109170363428937
1139,covariates only,6,TVhour,0.051021732333309776
1140,covariates only,6,Sleephour,0.031385338805570026
1141,covariates only,6,Education,0.016369580084385833
1142,covariates only,7,Age,0.6546240148010567
1143,covariates only,7,PhysicalActivity,0.08476935597120216
1144,covariates only,7,SocialEconomicalStatus,0.07201023804220615
1145,covariates only,7,Sleephour,0.04205879743355269
1146,covariates only,7,TVhour,0.03623289213709288
1147,covariates only,7,Education,0.012780559205935453
1148,covariates only,8,Age,0.2863512604704176
1149,covariates only,8,PhysicalActivity,0.030288300803525563
1150,covariates only,8,TVhour,0.02539565005544228
1151,covariates only,8,SocialEconomicalStatus,0.016278592766185533
1152,covariates only,8,Education,0.00893894663116645
1153,covariates only,8,Sleephour,0.007378282635849837
1154,covariates only,9,Age,0.6369159432418948
1155,covariates only,9,SocialEconomicalStatus,0.06847472932268403
1156,covariates only,9,PhysicalActivity,0.06605552172189917
1157,covariates only,9,Sleephour,0.03285272182568805
1158,covariates only,9,TVhour,0.031278705698844576
1159,covariates only,9,Education,0.011889812155023343
1160,covariates only,10,Age,0.6678528005665189
1161,covariates only,10,SocialEconomicalStatus,0.0921189516594529
1162,covariates only,10,PhysicalActivity,0.08109170363428937
1163,covariates only,10,TVhour,0.051021732333309776
1164,covariates only,10,Sleephour,0.031385338805570026
1165,covariates only,10,Education,0.016369580084385833
1166,covariates only,11,Age,0.6388877375567042
1167,covariates only,11,SocialEconomicalStatus,0.07881438884464369
1168,covariates only,11,PhysicalActivity,0.044085456492890855
1169,covariates only,11,Sleephour,0.023132516305867434
1170,covariates only,11,TVhour,0.013589096220774284
1171,covariates only,11,Education,0.01215500257112429
1172,covariates only,12,Age,0.6546240148010567
1173,covariates only,12,PhysicalActivity,0.08476935597120216
1174,covariates only,12,SocialEconomicalStatus,0.07201023804220615
1175,covariates only,12,Sleephour,0.04205879743355269
1176,covariates only,12,TVhour,0.03623289213709288
1177,covariates only,12,Education,0.012780559205935453
1178,covariates only,13,Age,0.4506786016200512
1179,covariates only,13,SocialEconomicalStatus,0.026012632225428593
1180,covariates only,13,PhysicalActivity,0.02400732581093774
1181,covariates only,13,Sleephour,0.0159739160324401
1182,covariates only,13,Education,0.002835095377473339
1183,covariates only,13,TVhour,0.0027251840552846426
1184,covariates only,14,Age,0.6546240148010567
1185,covariates only,14,PhysicalActivity,0.08476935597120216
1186,covariates only,14,SocialEconomicalStatus,0.07201023804220615
1187,covariates only,14,Sleephour,0.04205879743355269
1188,covariates only,14,TVhour,0.03623289213709288
1189,covariates only,14,Education,0.012780559205935453
1190,covariates only,15,Age,0.28635339461352644
1191,covariates only,15,PhysicalActivity,0.03028796176332651
1192,covariates only,15,TVhour,0.025391077921110096
1193,covariates only,15,SocialEconomicalStatus,0.01621063005380844
1194,covariates only,15,Education,0.0089396544771423
1195,covariates only,15,Sleephour,0.007277685865017087
1196,covariates only,16,Age,0.6546240148010567
1197,covariates only,16,PhysicalActivity,0.08476935597120216
1198,covariates only,16,SocialEconomicalStatus,0.07201023804220615
1199,covariates only,16,Sleephour,0.04205879743355269
1200,covariates only,16,TVhour,0.03623289213709288
1201,covariates only,16,Education,0.012780559205935453
1202,covariates only,17,Age,0.2863512604704176
1203,covariates only,17,PhysicalActivity,0.030288300803525563
1204,covariates only,17,TVhour,0.02539565005544228
1205,covariates only,17,SocialEconomicalStatus,0.016278592766185533
1206,covariates only,17,Education,0.00893894663116645
1207,covariates only,17,Sleephour,0.007378282635849837
1208,covariates only,18,Age,0.379924846547262
1209,covariates only,18,PhysicalActivity,0.048727306733825894
1210,covariates only,18,TVhour,0.04442537626251578
1211,covariates only,18,SocialEconomicalStatus,0.019078124478511795
1212,covariates only,18,Education,0.01260812448363906
1213,covariates only,18,Sleephour,0.0
1214,covariates only,19,Age,0.45231869742356695
1215,covariates only,19,PhysicalActivity,0.027026673892962164
1216,covariates only,19,Sleephour,0.021178304636916542
1217,covariates only,19,SocialEconomicalStatus,0.01830439768961968
1218,covariates only,19,TVhour,0.0
1219,covariates only,19,Education,0.0
1220,covariates only,20,Age,0.683346417665262
1221,covariates only,20,PhysicalActivity,0.11339302613475348
1222,covariates only,20,SocialEconomicalStatus,0.1005734650119418
1223,covariates only,20,Sleephour,0.041091748084807415
1224,covariates only,20,Education,0.03876693255625481
1225,covariates only,20,TVhour,0.036968795613838284
1226,covariates only,21,Age,0.683346417665262
1227,covariates only,21,PhysicalActivity,0.11339302613475348
1228,covariates only,21,SocialEconomicalStatus,0.1005734650119418
1229,covariates only,21,Sleephour,0.041091748084807415
1230,covariates only,21,Education,0.03876693255625481
1231,covariates only,21,TVhour,0.036968795613838284
1232,covariates only,22,Age,0.45231869742356695
1233,covariates only,22,PhysicalActivity,0.027026673892962164
1234,covariates only,22,Sleephour,0.021178304636916542
1235,covariates only,22,SocialEconomicalStatus,0.01830439768961968
1236,covariates only,22,TVhour,0.0
1237,covariates only,22,Education,0.0
1238,covariates only,23,Age,0.6476567884853343
1239,covariates only,23,PhysicalActivity,0.0996667040798781
1240,covariates only,23,SocialEconomicalStatus,0.07756520808266128
1241,covariates only,23,TVhour,0.03435173134114525
1242,covariates only,23,Sleephour,0.03351766549616486
1243,covariates only,23,Education,0.01815975782931635
1244,covariates only,24,Age,0.45231869742356695
1245,covariates only,24,PhysicalActivity,0.027026673892962164
1246,covariates only,24,Sleephour,0.021178304636916542
1247,covariates only,24,SocialEconomicalStatus,0.01830439768961968
1248,covariates only,24,TVhour,0.0
1249,covariates only,24,Education,0.0
1250,covariates only,25,Age,0.7306267195808184
1251,covariates only,25,PhysicalActivity,0.12051978822046572
1252,covariates only,25,SocialEconomicalStatus,0.12012282185069548
1253,covariates only,25,TVhour,0.05709988275332975
1254,covariates only,25,Sleephour,0.03628837635681602
1255,covariates only,25,Education,0.02749284281828255
1256,covariates only,26,Age,0.7306267195808184
1257,covariates only,26,PhysicalActivity,0.12051978822046572
1258,covariates only,26,SocialEconomicalStatus,0.12012282185069548
1259,covariates only,26,TVhour,0.05709988275332975
1260,covariates only,26,Sleephour,0.03628837635681602
1261,covariates only,26,Education,0.02749284281828255
1262,covariates only,27,Age,0.45231869742356695
1263,covariates only,27,PhysicalActivity,0.027026673892962164
1264,covariates only,27,Sleephour,0.021178304636916542
1265,covariates only,27,SocialEconomicalStatus,0.01830439768961968
1266,covariates only,27,TVhour,0.0
1267,covariates only,27,Education,0.0
1268,covariates only,28,Age,0.28635339461352644
1269,covariates only,28,PhysicalActivity,0.03028796176332651
1270,covariates only,28,TVhour,0.025391077921110096
1271,covariates only,28,SocialEconomicalStatus,0.01621063005380844
1272,covariates only,28,Education,0.0089396544771423
1273,covariates only,28,Sleephour,0.007277685865017087
1274,covariates only,29,Age,0.6465564368748515
1275,covariates only,29,SocialEconomicalStatus,0.07943412154657173
1276,covariates only,29,PhysicalActivity,0.05392960092708675
1277,covariates only,29,Sleephour,0.025833836457574092
1278,covariates only,29,TVhour,0.01392311235732385
1279,covariates only,29,Education,0.012627016770994474
1280,covariates only,30,Age,0.6678528005665189
1281,covariates only,30,SocialEconomicalStatus,0.0921189516594529
1282,covariates only,30,PhysicalActivity,0.08109170363428937
1283,covariates only,30,TVhour,0.051021732333309776
1284,covariates only,30,Sleephour,0.031385338805570026
1285,covariates only,30,Education,0.016369580084385833
1286,covariates only,31,Age,0.45141786779853377
1287,covariates only,31,PhysicalActivity,0.025915597599314544
1288,covariates only,31,SocialEconomicalStatus,0.02562317363702211
1289,covariates only,31,Sleephour,0.014392223905527654
1290,covariates only,31,TVhour,0.004233096172052603
1291,covariates only,31,Education,0.0028388084863430517
1292,covariates only,32,Age,0.4504625932838027
1293,covariates only,32,SocialEconomicalStatus,0.0255169151445546
1294,covariates only,32,PhysicalActivity,0.025003941250533804
1295,covariates only,32,Sleephour,0.015542742089798
1296,covariates only,32,TVhour,0.00423115016129296
1297,covariates only,32,Education,0.0028338467194387153
1298,covariates only,33,Age,0.6369159432418948
1299,covariates only,33,SocialEconomicalStatus,0.06847472932268403
1300,covariates only,33,PhysicalActivity,0.06605552172189917
1301,covariates only,33,Sleephour,0.03285272182568805
1302,covariates only,33,TVhour,0.031278705698844576
1303,covariates only,33,Education,0.011889812155023343
1304,covariates only,34,Age,0.6388877375567042
1305,covariates only,34,SocialEconomicalStatus,0.07881438884464369
1306,covariates only,34,PhysicalActivity,0.044085456492890855
1307,covariates only,34,Sleephour,0.023132516305867434
1308,covariates only,34,TVhour,0.013589096220774284
1309,covariates only,34,Education,0.01215500257112429
1310,covariates only,35,Age,0.6768724966483616
1311,covariates only,35,SocialEconomicalStatus,0.10024218456729472
1312,covariates only,35,PhysicalActivity,0.08908641550666158
1313,covariates only,35,TVhour,0.05223033481856322
1314,covariates only,35,Sleephour,0.039539812854278
1315,covariates only,35,Education,0.030912300705004638
1316,covariates only,36,Age,0.45141786779853377
1317,covariates only,36,PhysicalActivity,0.025915597599314544
1318,covariates only,36,SocialEconomicalStatus,0.02562317363702211
1319,covariates only,36,Sleephour,0.014392223905527654
1320,covariates only,36,TVhour,0.004233096172052603
1321,covariates only,36,Education,0.0028388084863430517
1322,covariates only,37,Age,0.7324793092481469
1323,covariates only,37,SocialEconomicalStatus,0.13202168794312746
1324,covariates only,37,PhysicalActivity,0.11639656777241149
1325,covariates only,37,TVhour,0.056487602482772827
1326,covariates only,37,Sleephour,0.03629418048548553
1327,covariates only,37,Education,0.014821376313625883
1328,covariates only,38,Age,0.45231869742356695
1329,covariates only,38,PhysicalActivity,0.027026673892962164
1330,covariates only,38,Sleephour,0.021178304636916542
1331,covariates only,38,SocialEconomicalStatus,0.01830439768961968
1332,covariates only,38,TVhour,0.0
1333,covariates only,38,Education,0.0
1334,covariates only,39,Age,0.45231869742356695
1335,covariates only,39,PhysicalActivity,0.027026673892962164
1336,covariates only,39,Sleephour,0.021178304636916542
1337,covariates only,39,SocialEconomicalStatus,0.01830439768961968
1338,covariates only,39,TVhour,0.0
1339,covariates only,39,Education,0.0
1340,covariates only,40,Age,0.6465564368748515
1341,covariates only,40,SocialEconomicalStatus,0.07943412154657173
1342,covariates only,40,PhysicalActivity,0.05392960092708675
1343,covariates only,40,Sleephour,0.025833836457574092
1344,covariates only,40,TVhour,0.01392311235732385
1345,covariates only,40,Education,0.012627016770994474
1346,covariates only,41,Age,0.5723903000886008
1347,covariates only,41,PhysicalActivity,0.05902664664693358
1348,covariates only,41,TVhour,0.053533294053722015
1349,covariates only,41,SocialEconomicalStatus,0.043628922840711404
1350,covariates only,41,Education,0.012663399081834623
1351,covariates only,41,Sleephour,0.0
1352,covariates only,42,Age,0.7327082386539275
1353,covariates only,42,SocialEconomicalStatus,0.132522201771556
1354,covariates only,42,PhysicalActivity,0.11614076047963584
1355,covariates only,42,TVhour,0.04880938390263324
1356,covariates only,42,Sleephour,0.03356779702998123
1357,covariates only,42,Education,0.027561004327210026
1358,covariates only,43,Age,0.6682514513512204
1359,covariates only,43,SocialEconomicalStatus,0.09233478050032944
1360,covariates only,43,PhysicalActivity,0.07750551360836377
1361,covariates only,43,TVhour,0.04430257207472171
1362,covariates only,43,Sleephour,0.027310919200306316
1363,covariates only,43,Education,0.016370195748291006
1364,covariates only,44,Age,0.6402368613428102
1365,covariates only,44,SocialEconomicalStatus,0.08441319934495826
1366,covariates only,44,PhysicalActivity,0.04408547094462328
1367,covariates only,44,Sleephour,0.023124893605315573
1368,covariates only,44,TVhour,0.013698130339830054
1369,covariates only,44,Education,0.012428799199996291
1370,covariates only,45,Age,0.2677909008915124
1371,covariates only,45,PhysicalActivity,0.03377376763271024
1372,covariates only,45,TVhour,0.030635222206591095
1373,covariates only,45,SocialEconomicalStatus,0.012604909071331502
1374,covariates only,45,Sleephour,0.00928181307843696
1375,covariates only,45,Education,0.005724057370303274
1376,covariates only,46,Age,0.45231869742356695
1377,covariates only,46,PhysicalActivity,0.027026673892962164
1378,covariates only,46,Sleephour,0.021178304636916542
1379,covariates only,46,SocialEconomicalStatus,0.01830439768961968
1380,covariates only,46,TVhour,0.0
1381,covariates only,46,Education,0.0
1382,covariates only,47,Age,0.6369159432418948
1383,covariates only,47,SocialEconomicalStatus,0.06847472932268403
1384,covariates only,47,PhysicalActivity,0.06605552172189917
1385,covariates only,47,Sleephour,0.03285272182568805
1386,covariates only,47,TVhour,0.031278705698844576
1387,covariates only,47,Education,0.011889812155023343
1388,covariates only,48,Age,0.5671954017043327
1389,covariates only,48,PhysicalActivity,0.05902664664693358
1390,covariates only,48,TVhour,0.053533294053722015
1391,covariates only,48,SocialEconomicalStatus,0.043039909470892
1392,covariates only,48,Education,0.012663399081834623
1393,covariates only,48,Sleephour,0.0
1394,covariates only,49,Age,0.45231869742356695
1395,covariates only,49,PhysicalActivity,0.027026673892962164
1396,covariates only,49,Sleephour,0.021178304636916542
1397,covariates only,49,SocialEconomicalStatus,0.01830439768961968
1398,covariates only,49,TVhour,0.0
1399,covariates only,49,Education,0.0
1400,covariates only,50,Age,0.7335066215156805
1401,covariates only,50,PhysicalActivity,0.1205136389487004
1402,covariates only,50,SocialEconomicalStatus,0.12019441006331318
1403,covariates only,50,TVhour,0.05708982048077422
1404,covariates only,50,Sleephour,0.03683057340537524
1405,covariates only,50,Education,0.028585876338118394
1406,covariates only,51,Age,0.4506786016200512
1407,covariates only,51,SocialEconomicalStatus,0.026012632225428593
1408,covariates only,51,PhysicalActivity,0.02400732581093774
1409,covariates only,51,Sleephour,0.0159739160324401
1410,covariates only,51,Education,0.002835095377473339
1411,covariates only,51,TVhour,0.0027251840552846426
1412,covariates only,52,Age,0.28635505935209593
1413,covariates only,52,PhysicalActivity,0.029951331738044814
1414,covariates only,52,TVhour,0.025466928327424112
1415,covariates only,52,SocialEconomicalStatus,0.016213189343352894
1416,covariates only,52,Education,0.00893796139869765
1417,covariates only,52,Sleephour,0.006815298660354954
1418,covariates only,53,Age,0.6369159432418948
1419,covariates only,53,SocialEconomicalStatus,0.06847472932268403
1420,covariates only,53,PhysicalActivity,0.06605552172189917
1421,covariates only,53,Sleephour,0.03285272182568805
1422,covariates only,53,TVhour,0.031278705698844576
1423,covariates only,53,Education,0.011889812155023343
1424,covariates only,54,Age,0.45231869742356695
1425,covariates only,54,PhysicalActivity,0.027026673892962164
1426,covariates only,54,Sleephour,0.021178304636916542
1427,covariates only,54,SocialEconomicalStatus,0.01830439768961968
1428,covariates only,54,TVhour,0.0
1429,covariates only,54,Education,0.0
1430,covariates only,55,Age,0.7511503595429188
1431,covariates only,55,SocialEconomicalStatus,0.14670950687273154
1432,covariates only,55,PhysicalActivity,0.1385476238485245
1433,covariates only,55,TVhour,0.053852312190976345
1434,covariates only,55,Sleephour,0.04431966703836428
1435,covariates only,55,Education,0.04397380196632048
1436,covariates only,56,Age,0.4506786016200512
1437,covariates only,56,SocialEconomicalStatus,0.026012632225428593
1438,covariates only,56,PhysicalActivity,0.02400732581093774
1439,covariates only,56,Sleephour,0.0159739160324401
1440,covariates only,56,Education,0.002835095377473339
1441,covariates only,56,TVhour,0.0027251840552846426
1442,covariates only,57,Age,0.4504625932838027
1443,covariates only,57,SocialEconomicalStatus,0.0255169151445546
1444,covariates only,57,PhysicalActivity,0.025003941250533804
1445,covariates only,57,Sleephour,0.015542742089798
1446,covariates only,57,TVhour,0.00423115016129296
1447,covariates only,57,Education,0.0028338467194387153
1448,covariates only,58,Age,0.2863512604704176
1449,covariates only,58,PhysicalActivity,0.030288300803525563
1450,covariates only,58,TVhour,0.02539565005544228
1451,covariates only,58,SocialEconomicalStatus,0.016278592766185533
1452,covariates only,58,Education,0.00893894663116645
1453,covariates only,58,Sleephour,0.007378282635849837
1454,covariates only,59,Age,0.45231869742356695
1455,covariates only,59,PhysicalActivity,0.027026673892962164
1456,covariates only,59,Sleephour,0.021178304636916542
1457,covariates only,59,SocialEconomicalStatus,0.01830439768961968
1458,covariates only,59,TVhour,0.0
1459,covariates only,59,Education,0.0
1460,covariates only,60,Age,0.379924846547262
1461,covariates only,60,PhysicalActivity,0.048727306733825894
1462,covariates only,60,TVhour,0.04442537626251578
1463,covariates only,60,SocialEconomicalStatus,0.019078124478511795
1464,covariates only,60,Education,0.01260812448363906
1465,covariates only,60,Sleephour,0.0
1466,covariates only,61,Age,0.45231869742356695
1467,covariates only,61,PhysicalActivity,0.027026673892962164
1468,covariates only,61,Sleephour,0.021178304636916542
1469,covariates only,61,SocialEconomicalStatus,0.01830439768961968
1470,covariates only,61,TVhour,0.0
1471,covariates only,61,Education,0.0
1472,covariates only,62,Age,0.45231869742356695
1473,covariates only,62,PhysicalActivity,0.027026673892962164
1474,covariates only,62,Sleephour,0.021178304636916542
1475,covariates only,62,SocialEconomicalStatus,0.01830439768961968
1476,covariates only,62,TVhour,0.0
1477,covariates only,62,Education,0.0
1478,covariates only,63,Age,0.6402368613428102
1479,covariates only,63,SocialEconomicalStatus,0.08441319934495826
1480,covariates only,63,PhysicalActivity,0.04408547094462328
1481,covariates only,63,Sleephour,0.023124893605315573
1482,covariates only,63,TVhour,0.013698130339830054
1483,covariates only,63,Education,0.012428799199996291
1484,covariates only,64,Age,0.6678528005665189
1485,covariates only,64,SocialEconomicalStatus,0.0921189516594529
1486,covariates only,64,PhysicalActivity,0.08109170363428937
1487,covariates only,64,TVhour,0.051021732333309776
1488,covariates only,64,Sleephour,0.031385338805570026
1489,covariates only,64,Education,0.016369580084385833
1490,covariates only,65,Age,0.6094573894469736
1491,covariates only,65,SocialEconomicalStatus,0.08441431615645932
1492,covariates only,65,PhysicalActivity,0.07966320792344242
1493,covariates only,65,TVhour,0.04384544501697626
1494,covariates only,65,Sleephour,0.0194147124781575
1495,covariates only,65,Education,0.014623627780189006
1496,covariates only,66,Age,0.6519131152776837
1497,covariates only,66,SocialEconomicalStatus,0.07877786843256993
1498,covariates only,66,PhysicalActivity,0.06018170270209644
1499,covariates only,66,TVhour,0.03354336761433331
1500,covariates only,66,Sleephour,0.032887721727798934
1501,covariates only,66,Education,0.009577199772433181
1502,covariates only,67,Age,0.45141786779853377
1503,covariates only,67,PhysicalActivity,0.025915597599314544
1504,covariates only,67,SocialEconomicalStatus,0.02562317363702211
1505,covariates only,67,Sleephour,0.014392223905527654
1506,covariates only,67,TVhour,0.004233096172052603
1507,covariates only,67,Education,0.0028388084863430517
1508,covariates only,68,Age,0.4506786016200512
1509,covariates only,68,SocialEconomicalStatus,0.026012632225428593
1510,covariates only,68,PhysicalActivity,0.02400732581093774
1511,covariates only,68,Sleephour,0.0159739160324401
1512,covariates only,68,Education,0.002835095377473339
1513,covariates only,68,TVhour,0.0027251840552846426
1514,covariates only,69,Age,0.26768808417110823
1515,covariates only,69,PhysicalActivity,0.03383664885896975
1516,covariates only,69,TVhour,0.03093032771411586
1517,covariates only,69,SocialEconomicalStatus,0.009297162639690418
1518,covariates only,69,Sleephour,0.009064715342238728
1519,covariates only,69,Education,0.0057437730693478805
1520,covariates only,70,Age,0.45231869742356695
1521,covariates only,70,PhysicalActivity,0.027026673892962164
1522,covariates only,70,Sleephour,0.021178304636916542
1523,covariates only,70,SocialEconomicalStatus,0.01830439768961968
1524,covariates only,70,TVhour,0.0
1525,covariates only,70,Education,0.0
1526,covariates only,71,Age,0.6369159432418948
1527,covariates only,71,SocialEconomicalStatus,0.06847472932268403
1528,covariates only,71,PhysicalActivity,0.06605552172189917
1529,covariates only,71,Sleephour,0.03285272182568805
1530,covariates only,71,TVhour,0.031278705698844576
1531,covariates only,71,Education,0.011889812155023343
1532,covariates only,72,Age,0.46424626355027615
1533,covariates only,72,SocialEconomicalStatus,0.0611040297670971
1534,covariates only,72,PhysicalActivity,0.050139888108464724
1535,covariates only,72,Sleephour,0.018463852433192637
1536,covariates only,72,Education,0.017608656819825166
1537,covariates only,72,TVhour,0.017501819046600767
1538,covariates only,73,Age,0.6682514513512204
1539,covariates only,73,SocialEconomicalStatus,0.09233478050032944
1540,covariates only,73,PhysicalActivity,0.07750551360836377
1541,covariates only,73,TVhour,0.04430257207472171
1542,covariates only,73,Sleephour,0.027310919200306316
1543,covariates only,73,Education,0.016370195748291006
1544,covariates only,74,Age,0.45231869742356695
1545,covariates only,74,PhysicalActivity,0.027026673892962164
1546,covariates only,74,Sleephour,0.021178304636916542
1547,covariates only,74,SocialEconomicalStatus,0.01830439768961968
1548,covariates only,74,TVhour,0.0
1549,covariates only,74,Education,0.0
1550,covariates only,75,Age,0.2863512604704176
1551,covariates only,75,PhysicalActivity,0.030288300803525563
1552,covariates only,75,TVhour,0.02539565005544228
1553,covariates only,75,SocialEconomicalStatus,0.016278592766185533
1554,covariates only,75,Education,0.00893894663116645
1555,covariates only,75,Sleephour,0.007378282635849837
1556,covariates only,76,Age,0.26768808417110823
1557,covariates only,76,PhysicalActivity,0.03383664885896975
1558,covariates only,76,TVhour,0.03093032771411586
1559,covariates only,76,SocialEconomicalStatus,0.009297162639690418
1560,covariates only,76,Sleephour,0.009064715342238728
1561,covariates only,76,Education,0.0057437730693478805
1562,covariates only,77,Age,0.4506786016200512
1563,covariates only,77,SocialEconomicalStatus,0.026012632225428593
1564,covariates only,77,PhysicalActivity,0.02400732581093774
1565,covariates only,77,Sleephour,0.0159739160324401
1566,covariates only,77,Education,0.002835095377473339
1567,covariates only,77,TVhour,0.0027251840552846426
1568,covariates only,78,Age,0.7511503595429188
1569,covariates only,78,SocialEconomicalStatus,0.14670950687273154
1570,covariates only,78,PhysicalActivity,0.1385476238485245
1571,covariates only,78,TVhour,0.053852312190976345
