,model,bootstrap_iteration,feature,feature_importance
992,GenMetS + age,96,Age,0.4642099084462283
993,GenMetS + age,96,GenMetS,0.26439787769717765
994,GenMetS + age,97,Age,0.3660587222118073
995,GenMetS + age,97,GenMetS,0.22380085574118094
996,GenMetS + age,98,Age,0.2897475372646865
997,GenMetS + age,98,GenMetS,0.13537930297604928
998,GenMetS + age,99,Age,0.3733549395302925
999,GenMetS + age,99,GenMetS,0.19836533937051296
1000,Age Only,0,Age,0.34162894178618225
1001,Age Only,1,Age,0.40402483536027095
1002,Age Only,2,Age,0.40402483536027095
1003,Age Only,3,Age,0.5447373318953647
1004,Age Only,4,Age,0.502973304082812
1005,Age Only,5,Age,0.34162894178618225
1006,Age Only,6,Age,0.34162894178618225
1007,Age Only,7,Age,0.502973304082812
1008,Age Only,8,Age,0.33995927699174117
1009,Age Only,9,Age,0.502973304082812
1010,Age Only,10,Age,0.50197025710979
1011,Age Only,11,Age,0.40402483536027095
1012,Age Only,12,Age,0.50197025710979
1013,Age Only,13,Age,0.40402483536027095
1014,Age Only,14,Age,0.34162894178618225
1015,Age Only,15,Age,0.40402483536027095
1016,Age Only,16,Age,0.33995927699174117
1017,Age Only,17,Age,0.502973304082812
1018,Age Only,18,Age,0.5390925576223268
1019,Age Only,19,Age,0.49907467518443316
1020,Age Only,20,Age,0.5447373318953647
1021,Age Only,21,Age,0.50197025710979
1022,Age Only,22,Age,0.33995927699174117
1023,Age Only,23,Age,0.33995927699174117
1024,Age Only,24,Age,0.34162894178618225
1025,Age Only,25,Age,0.49907467518443316
1026,Age Only,26,Age,0.34162894178618225
1027,Age Only,27,Age,0.40402483536027095
1028,Age Only,28,Age,0.5390925576223268
1029,Age Only,29,Age,0.33995927699174117
1030,Age Only,30,Age,0.502973304082812
1031,Age Only,31,Age,0.33995927699174117
1032,Age Only,32,Age,0.34162894178618225
1033,Age Only,33,Age,0.34162894178618225
1034,Age Only,34,Age,0.33995927699174117
1035,Age Only,35,Age,0.502973304082812
1036,Age Only,36,Age,0.5442720152824013
1037,Age Only,37,Age,0.34162894178618225
1038,Age Only,38,Age,0.5106561349800064
1039,Age Only,39,Age,0.502973304082812
1040,Age Only,40,Age,0.40402483536027095
1041,Age Only,41,Age,0.5068721184505632
1042,Age Only,42,Age,0.4194836229417059
1043,Age Only,43,Age,0.40402483536027095
1044,Age Only,44,Age,0.40402483536027095
1045,Age Only,45,Age,0.40402483536027095
1046,Age Only,46,Age,0.34162894178618225
1047,Age Only,47,Age,0.33995927699174117
1048,Age Only,48,Age,0.502973304082812
1049,Age Only,49,Age,0.34162894178618225
1050,Age Only,50,Age,0.502973304082812
1051,Age Only,51,Age,0.34085834575554835
1052,Age Only,52,Age,0.40402483536027095
1053,Age Only,53,Age,0.34162894178618225
1054,Age Only,54,Age,0.5390925576223268
1055,Age Only,55,Age,0.5106561349800064
1056,Age Only,56,Age,0.50197025710979
1057,Age Only,57,Age,0.40402483536027095
1058,Age Only,58,Age,0.40402483536027095
1059,Age Only,59,Age,0.50197025710979
1060,Age Only,60,Age,0.34162894178618225
1061,Age Only,61,Age,0.33995927699174117
1062,Age Only,62,Age,0.50197025710979
1063,Age Only,63,Age,0.5447373318953647
1064,Age Only,64,Age,0.502973304082812
1065,Age Only,65,Age,0.5447373318953647
1066,Age Only,66,Age,0.545036282826629
1067,Age Only,67,Age,0.5421146837097626
1068,Age Only,68,Age,0.40402483536027095
1069,Age Only,69,Age,0.50197025710979
1070,Age Only,70,Age,0.502973304082812
1071,Age Only,71,Age,0.5106561349800064
1072,Age Only,72,Age,0.4194836229417059
1073,Age Only,73,Age,0.33995927699174117
1074,Age Only,74,Age,0.50197025710979
1075,Age Only,75,Age,0.33995927699174117
1076,Age Only,76,Age,0.34162894178618225
1077,Age Only,77,Age,0.34162894178618225
1078,Age Only,78,Age,0.5068721184505632
1079,Age Only,79,Age,0.40402483536027095
1080,Age Only,80,Age,0.50197025710979
1081,Age Only,81,Age,0.34085834575554835
1082,Age Only,82,Age,0.5068721184505632
1083,Age Only,83,Age,0.502973304082812
1084,Age Only,84,Age,0.40402483536027095
1085,Age Only,85,Age,0.33995927699174117
1086,Age Only,86,Age,0.5390925576223268
1087,Age Only,87,Age,0.5106561349800064
1088,Age Only,88,Age,0.40402483536027095
1089,Age Only,89,Age,0.502973304082812
1090,Age Only,90,Age,0.545036282826629
1091,Age Only,91,Age,0.5447373318953647
1092,Age Only,92,Age,0.5426180958731308
1093,Age Only,93,Age,0.40402483536027095
1094,Age Only,94,Age,0.5447373318953647
1095,Age Only,95,Age,0.5106561349800064
1096,Age Only,96,Age,0.33995927699174117
1097,Age Only,97,Age,0.5390925576223268
1098,Age Only,98,Age,0.34162894178618225
1099,Age Only,99,Age,0.34162894178618225
1100,covariates only,0,Age,0.08655218856740322
1101,covariates only,0,Education,0.037546329168050924
1102,covariates only,0,SocialEconomicalStatus,0.03612237534244303
1103,covariates only,0,PhysicalActivity,0.025040935204261393
1104,covariates only,0,TVhour,0.022551292377765535
1105,covariates only,0,Sleephour,0.007226143972189347
1106,covariates only,1,Age,0.22789752603136004
1107,covariates only,1,SocialEconomicalStatus,0.10020070739935318
1108,covariates only,1,Education,0.06165330840504503
1109,covariates only,1,PhysicalActivity,0.03474064415812718
1110,covariates only,1,TVhour,0.02472131030106296
1111,covariates only,1,Sleephour,0.01666812338457547
1112,covariates only,2,Age,0.5407667969074615
1113,covariates only,2,SocialEconomicalStatus,0.34946121137358965
1114,covariates only,2,Education,0.19653211265609222
1115,covariates only,2,PhysicalActivity,0.12598904232470381
1116,covariates only,2,Sleephour,0.0855226783602567
1117,covariates only,2,TVhour,0.07509358441984906
1118,covariates only,3,Age,0.22520155471988895
1119,covariates only,3,SocialEconomicalStatus,0.10001933817080164
1120,covariates only,3,Education,0.05997763738609394
1121,covariates only,3,PhysicalActivity,0.03580496240885824
1122,covariates only,3,TVhour,0.023653217709847484
1123,covariates only,3,Sleephour,0.012991623463962843
1124,covariates only,4,Age,0.40254714770228783
1125,covariates only,4,SocialEconomicalStatus,0.2537712946997748
1126,covariates only,4,Education,0.1231627753506656
1127,covariates only,4,PhysicalActivity,0.05233701575713026
1128,covariates only,4,TVhour,0.02349438949315637
1129,covariates only,4,Sleephour,0.022605186037581278
1130,covariates only,5,Age,0.4613388918010105
1131,covariates only,5,SocialEconomicalStatus,0.23118232340320805
1132,covariates only,5,Education,0.1518573239209751
1133,covariates only,5,PhysicalActivity,0.09188404210815546
1134,covariates only,5,Sleephour,0.07185992645713747
1135,covariates only,5,TVhour,0.06055045029807281
1136,covariates only,6,Age,0.5320971560942319
1137,covariates only,6,SocialEconomicalStatus,0.34465244020322433
1138,covariates only,6,Education,0.2084395637306972
1139,covariates only,6,PhysicalActivity,0.11952204037059307
1140,covariates only,6,Sleephour,0.08838195038945583
1141,covariates only,6,TVhour,0.07190445685086569
1142,covariates only,7,Age,0.5837571923431976
1143,covariates only,7,SocialEconomicalStatus,0.3602222976638781
1144,covariates only,7,Education,0.2111648453537167
1145,covariates only,7,PhysicalActivity,0.15464140529357998
1146,covariates only,7,Sleephour,0.11914281076755091
1147,covariates only,7,TVhour,0.09114888001329914
1148,covariates only,8,Age,0.41917396648538613
1149,covariates only,8,SocialEconomicalStatus,0.2239112715937748
1150,covariates only,8,Education,0.11192064416001508
1151,covariates only,8,PhysicalActivity,0.07017762618575728
1152,covariates only,8,TVhour,0.03958913595912354
1153,covariates only,8,Sleephour,0.0
1154,covariates only,9,Age,0.434004773667496
1155,covariates only,9,SocialEconomicalStatus,0.24207768462750107
1156,covariates only,9,Education,0.11371778764175604
1157,covariates only,9,PhysicalActivity,0.0887957256450835
1158,covariates only,9,TVhour,0.04007145910668702
1159,covariates only,9,Sleephour,0.0
1160,covariates only,10,Age,0.454618765576501
1161,covariates only,10,SocialEconomicalStatus,0.23262713354498285
1162,covariates only,10,Education,0.15756955685218166
1163,covariates only,10,PhysicalActivity,0.09807525351997982
1164,covariates only,10,Sleephour,0.06236078501099514
1165,covariates only,10,TVhour,0.05736128065745448
1166,covariates only,11,Age,0.45803309880476417
1167,covariates only,11,SocialEconomicalStatus,0.23156131231766716
1168,covariates only,11,Education,0.15855363441058612
1169,covariates only,11,PhysicalActivity,0.10083702492189629
1170,covariates only,11,Sleephour,0.06854307241982743
1171,covariates only,11,TVhour,0.06208683282650869
1172,covariates only,12,Age,0.22789752603136004
1173,covariates only,12,SocialEconomicalStatus,0.10020070739935318
1174,covariates only,12,Education,0.06165330840504503
1175,covariates only,12,PhysicalActivity,0.03474064415812718
1176,covariates only,12,TVhour,0.02472131030106296
1177,covariates only,12,Sleephour,0.01666812338457547
1178,covariates only,13,Age,0.4602276978298021
1179,covariates only,13,SocialEconomicalStatus,0.22312582667761796
1180,covariates only,13,Education,0.16072983369796914
1181,covariates only,13,PhysicalActivity,0.09368606084016051
1182,covariates only,13,Sleephour,0.06974239875624577
1183,covariates only,13,TVhour,0.058815518496489104
1184,covariates only,14,Age,0.5320971560942319
1185,covariates only,14,SocialEconomicalStatus,0.34465244020322433
1186,covariates only,14,Education,0.2084395637306972
1187,covariates only,14,PhysicalActivity,0.11952204037059307
1188,covariates only,14,Sleephour,0.08838195038945583
1189,covariates only,14,TVhour,0.07190445685086569
1190,covariates only,15,Age,0.5260561875804777
1191,covariates only,15,SocialEconomicalStatus,0.2750093590250171
1192,covariates only,15,Education,0.17356462854878232
1193,covariates only,15,PhysicalActivity,0.12431894251855982
1194,covariates only,15,Sleephour,0.12175133549249559
1195,covariates only,15,TVhour,0.0801353317524686
1196,covariates only,16,Age,0.5292536259501898
1197,covariates only,16,SocialEconomicalStatus,0.3361678572501641
1198,covariates only,16,Education,0.1761964676295303
1199,covariates only,16,PhysicalActivity,0.11276497737073374
1200,covariates only,16,Sleephour,0.08132517122868796
1201,covariates only,16,TVhour,0.07188804952262175
1202,covariates only,17,Age,0.4077108602545018
1203,covariates only,17,SocialEconomicalStatus,0.23079429219465672
1204,covariates only,17,Education,0.0937103180944299
1205,covariates only,17,PhysicalActivity,0.0687467559966673
1206,covariates only,17,TVhour,0.03854540959528336
1207,covariates only,17,Sleephour,0.0
1208,covariates only,18,Age,0.4284743685660953
1209,covariates only,18,SocialEconomicalStatus,0.24164350997808354
1210,covariates only,18,Education,0.11533002363862818
1211,covariates only,18,PhysicalActivity,0.06499966670793512
1212,covariates only,18,TVhour,0.021924637378365888
1213,covariates only,18,Sleephour,0.016234705548457497
1214,covariates only,19,Age,0.22520155471988895
1215,covariates only,19,SocialEconomicalStatus,0.10001933817080164
1216,covariates only,19,Education,0.05997763738609394
1217,covariates only,19,PhysicalActivity,0.03580496240885824
1218,covariates only,19,TVhour,0.023653217709847484
1219,covariates only,19,Sleephour,0.012991623463962843
1220,covariates only,20,Age,0.461035542247334
1221,covariates only,20,SocialEconomicalStatus,0.22919015439548002
1222,covariates only,20,Education,0.1563034513732764
1223,covariates only,20,PhysicalActivity,0.10085915427727421
1224,covariates only,20,Sleephour,0.06237763108526944
1225,covariates only,20,TVhour,0.052543455001001285
1226,covariates only,21,Age,0.22504017831912884
1227,covariates only,21,SocialEconomicalStatus,0.09886042494502738
1228,covariates only,21,Education,0.05966387374423167
1229,covariates only,21,PhysicalActivity,0.03416848712371388
1230,covariates only,21,TVhour,0.01964302190542394
1231,covariates only,21,Sleephour,0.012903024038748332
1232,covariates only,22,Age,0.560845059075841
1233,covariates only,22,SocialEconomicalStatus,0.3979076913633142
1234,covariates only,22,Education,0.2144976842480677
1235,covariates only,22,PhysicalActivity,0.14934660816654832
1236,covariates only,22,Sleephour,0.10648871688223953
1237,covariates only,22,TVhour,0.08502781036896284
1238,covariates only,23,Age,0.5837571923431976
1239,covariates only,23,SocialEconomicalStatus,0.3602222976638781
1240,covariates only,23,Education,0.2111648453537167
1241,covariates only,23,PhysicalActivity,0.15464140529357998
1242,covariates only,23,Sleephour,0.11914281076755091
1243,covariates only,23,TVhour,0.09114888001329914
1244,covariates only,24,Age,0.5407667969074615
1245,covariates only,24,SocialEconomicalStatus,0.34946121137358965
1246,covariates only,24,Education,0.19653211265609222
1247,covariates only,24,PhysicalActivity,0.12598904232470381
1248,covariates only,24,Sleephour,0.0855226783602567
1249,covariates only,24,TVhour,0.07509358441984906
1250,covariates only,25,Age,0.42428365636128845
1251,covariates only,25,SocialEconomicalStatus,0.2331687267315919
1252,covariates only,25,Education,0.10633030505944041
1253,covariates only,25,PhysicalActivity,0.08169778855833987
1254,covariates only,25,TVhour,0.038778385791375665
1255,covariates only,25,Sleephour,0.0
1256,covariates only,26,Age,0.5407667969074615
1257,covariates only,26,SocialEconomicalStatus,0.34946121137358965
1258,covariates only,26,Education,0.19653211265609222
1259,covariates only,26,PhysicalActivity,0.12598904232470381
1260,covariates only,26,Sleephour,0.0855226783602567
1261,covariates only,26,TVhour,0.07509358441984906
1262,covariates only,27,Age,0.4284743685660953
1263,covariates only,27,SocialEconomicalStatus,0.24164350997808354
1264,covariates only,27,Education,0.11533002363862818
1265,covariates only,27,PhysicalActivity,0.06499966670793512
1266,covariates only,27,TVhour,0.021924637378365888
1267,covariates only,27,Sleephour,0.016234705548457497
1268,covariates only,28,Age,0.42428365636128845
1269,covariates only,28,SocialEconomicalStatus,0.2331687267315919
1270,covariates only,28,Education,0.10633030505944041
1271,covariates only,28,PhysicalActivity,0.08169778855833987
1272,covariates only,28,TVhour,0.038778385791375665
1273,covariates only,28,Sleephour,0.0
1274,covariates only,29,Age,0.5407667969074615
1275,covariates only,29,SocialEconomicalStatus,0.34946121137358965
1276,covariates only,29,Education,0.19653211265609222
1277,covariates only,29,PhysicalActivity,0.12598904232470381
1278,covariates only,29,Sleephour,0.0855226783602567
1279,covariates only,29,TVhour,0.07509358441984906
1280,covariates only,30,Age,0.46086042823676976
1281,covariates only,30,SocialEconomicalStatus,0.291329401542812
1282,covariates only,30,Education,0.1853838310145722
1283,covariates only,30,PhysicalActivity,0.10763892890978602
1284,covariates only,30,TVhour,0.06549815633423901
1285,covariates only,30,Sleephour,0.048187332259836
1286,covariates only,31,Age,0.45803309880476417
1287,covariates only,31,SocialEconomicalStatus,0.23156131231766716
1288,covariates only,31,Education,0.15855363441058612
1289,covariates only,31,PhysicalActivity,0.10083702492189629
1290,covariates only,31,Sleephour,0.06854307241982743
1291,covariates only,31,TVhour,0.06208683282650869
1292,covariates only,32,Age,0.5147002450070965
1293,covariates only,32,SocialEconomicalStatus,0.2792399882277542
1294,covariates only,32,Education,0.18333264334872362
1295,covariates only,32,PhysicalActivity,0.11835480753632467
1296,covariates only,32,Sleephour,0.11302817577061555
1297,covariates only,32,TVhour,0.08250757367633006
1298,covariates only,33,Age,0.5683991101110976
1299,covariates only,33,SocialEconomicalStatus,0.38942138046960356
1300,covariates only,33,Education,0.19968390045797935
1301,covariates only,33,PhysicalActivity,0.15245338864245084
1302,covariates only,33,Sleephour,0.09867760326088988
1303,covariates only,33,TVhour,0.0765488221946138
1304,covariates only,34,Age,0.5791793980447715
1305,covariates only,34,SocialEconomicalStatus,0.3719619768991273
1306,covariates only,34,Education,0.23721094425822845
1307,covariates only,34,PhysicalActivity,0.16746982529714557
1308,covariates only,34,TVhour,0.10959245262657195
1309,covariates only,34,Sleephour,0.10197279196480907
1310,covariates only,35,Age,0.22789752603136004
1311,covariates only,35,SocialEconomicalStatus,0.10020070739935318
1312,covariates only,35,Education,0.06165330840504503
1313,covariates only,35,PhysicalActivity,0.03474064415812718
1314,covariates only,35,TVhour,0.02472131030106296
1315,covariates only,35,Sleephour,0.01666812338457547
1316,covariates only,36,Age,0.5320971560942319
1317,covariates only,36,SocialEconomicalStatus,0.34465244020322433
1318,covariates only,36,Education,0.2084395637306972
1319,covariates only,36,PhysicalActivity,0.11952204037059307
1320,covariates only,36,Sleephour,0.08838195038945583
1321,covariates only,36,TVhour,0.07190445685086569
1322,covariates only,37,Age,0.5261214086820062
1323,covariates only,37,SocialEconomicalStatus,0.3335945965195488
1324,covariates only,37,Education,0.1719088138709259
1325,covariates only,37,PhysicalActivity,0.10656938392658619
1326,covariates only,37,Sleephour,0.08056160062927478
1327,covariates only,37,TVhour,0.06671894729820389
1328,covariates only,38,Age,0.4613388918010105
1329,covariates only,38,SocialEconomicalStatus,0.23118232340320805
1330,covariates only,38,Education,0.1518573239209751
1331,covariates only,38,PhysicalActivity,0.09188404210815546
1332,covariates only,38,Sleephour,0.07185992645713747
1333,covariates only,38,TVhour,0.06055045029807281
1334,covariates only,39,Age,0.43068467224416895
1335,covariates only,39,SocialEconomicalStatus,0.24615388764144375
1336,covariates only,39,Education,0.11487779162286062
1337,covariates only,39,PhysicalActivity,0.07544718045389487
1338,covariates only,39,TVhour,0.053619759844202156
1339,covariates only,39,Sleephour,0.0
1340,covariates only,40,Age,0.5791793980447715
1341,covariates only,40,SocialEconomicalStatus,0.3719619768991273
1342,covariates only,40,Education,0.23721094425822845
1343,covariates only,40,PhysicalActivity,0.16746982529714557
1344,covariates only,40,TVhour,0.10959245262657195
1345,covariates only,40,Sleephour,0.10197279196480907
1346,covariates only,41,Age,0.22674697036383223
1347,covariates only,41,SocialEconomicalStatus,0.10071199146979837
1348,covariates only,41,Education,0.06066809754059607
1349,covariates only,41,PhysicalActivity,0.03634989923715196
1350,covariates only,41,TVhour,0.021991844117494854
1351,covariates only,41,Sleephour,0.01326838323275593
1352,covariates only,42,Age,0.40743042899086995
1353,covariates only,42,SocialEconomicalStatus,0.22959365039413662
1354,covariates only,42,Education,0.09464680687441597
1355,covariates only,42,PhysicalActivity,0.07220236327546144
1356,covariates only,42,TVhour,0.03875357260489493
1357,covariates only,42,Sleephour,0.0
1358,covariates only,43,Age,0.5791793980447715
1359,covariates only,43,SocialEconomicalStatus,0.3719619768991273
1360,covariates only,43,Education,0.23721094425822845
1361,covariates only,43,PhysicalActivity,0.16746982529714557
1362,covariates only,43,TVhour,0.10959245262657195
1363,covariates only,43,Sleephour,0.10197279196480907
1364,covariates only,44,Age,0.5292536259501898
1365,covariates only,44,SocialEconomicalStatus,0.3361678572501641
1366,covariates only,44,Education,0.1761964676295303
1367,covariates only,44,PhysicalActivity,0.11276497737073374
1368,covariates only,44,Sleephour,0.08132517122868796
1369,covariates only,44,TVhour,0.07188804952262175
1370,covariates only,45,Age,0.08640501045918574
1371,covariates only,45,Education,0.03754835126631791
1372,covariates only,45,SocialEconomicalStatus,0.03664596900338722
1373,covariates only,45,PhysicalActivity,0.030450164216572713
1374,covariates only,45,TVhour,0.022510024559546128
1375,covariates only,45,Sleephour,0.007218765118538777
1376,covariates only,46,Age,0.4077108602545018
1377,covariates only,46,SocialEconomicalStatus,0.23079429219465672
1378,covariates only,46,Education,0.0937103180944299
1379,covariates only,46,PhysicalActivity,0.0687467559966673
1380,covariates only,46,TVhour,0.03854540959528336
1381,covariates only,46,Sleephour,0.0
1382,covariates only,47,Age,0.22520155471988895
1383,covariates only,47,SocialEconomicalStatus,0.10001933817080164
1384,covariates only,47,Education,0.05997763738609394
1385,covariates only,47,PhysicalActivity,0.03580496240885824
1386,covariates only,47,TVhour,0.023653217709847484
1387,covariates only,47,Sleephour,0.012991623463962843
1388,covariates only,48,Age,0.5407667969074615
1389,covariates only,48,SocialEconomicalStatus,0.34946121137358965
1390,covariates only,48,Education,0.19653211265609222
1391,covariates only,48,PhysicalActivity,0.12598904232470381
1392,covariates only,48,Sleephour,0.0855226783602567
1393,covariates only,48,TVhour,0.07509358441984906
1394,covariates only,49,Age,0.4602276978298021
1395,covariates only,49,SocialEconomicalStatus,0.22312582667761796
1396,covariates only,49,Education,0.16072983369796914
1397,covariates only,49,PhysicalActivity,0.09368606084016051
1398,covariates only,49,Sleephour,0.06974239875624577
1399,covariates only,49,TVhour,0.058815518496489104
1400,covariates only,50,Age,0.41917396648538613
1401,covariates only,50,SocialEconomicalStatus,0.2239112715937748
1402,covariates only,50,Education,0.11192064416001508
1403,covariates only,50,PhysicalActivity,0.07017762618575728
1404,covariates only,50,TVhour,0.03958913595912354
1405,covariates only,50,Sleephour,0.0
1406,covariates only,51,Age,0.43416193008133114
1407,covariates only,51,SocialEconomicalStatus,0.25121815363372924
1408,covariates only,51,Education,0.13694194909504237
1409,covariates only,51,PhysicalActivity,0.0832130520408283
1410,covariates only,51,TVhour,0.032409071497136246
1411,covariates only,51,Sleephour,0.020720923868456358
1412,covariates only,52,Age,0.5175583840694141
1413,covariates only,52,SocialEconomicalStatus,0.2774167146647554
1414,covariates only,52,Education,0.16383523349077625
1415,covariates only,52,Sleephour,0.08846033529357784
1416,covariates only,52,PhysicalActivity,0.08405399983265884
1417,covariates only,52,TVhour,0.06460110027812141
1418,covariates only,53,Age,0.5320971560942319
1419,covariates only,53,SocialEconomicalStatus,0.34465244020322433
1420,covariates only,53,Education,0.2084395637306972
1421,covariates only,53,PhysicalActivity,0.11952204037059307
1422,covariates only,53,Sleephour,0.08838195038945583
1423,covariates only,53,TVhour,0.07190445685086569
1424,covariates only,54,Age,0.4079468022214453
1425,covariates only,54,SocialEconomicalStatus,0.22693764810022657
1426,covariates only,54,Education,0.0995385817350061
1427,covariates only,54,PhysicalActivity,0.07367372905666489
1428,covariates only,54,TVhour,0.0428049289880458
1429,covariates only,54,Sleephour,0.0
1430,covariates only,55,Age,0.5208294704792229
1431,covariates only,55,SocialEconomicalStatus,0.3173258947803881
1432,covariates only,55,Education,0.19829760096084192
1433,covariates only,55,PhysicalActivity,0.1283744253779037
1434,covariates only,55,Sleephour,0.09008668181176849
1435,covariates only,55,TVhour,0.06995202353104296
1436,covariates only,56,Age,0.4077108602545018
1437,covariates only,56,SocialEconomicalStatus,0.23079429219465672
1438,covariates only,56,Education,0.0937103180944299
1439,covariates only,56,PhysicalActivity,0.0687467559966673
1440,covariates only,56,TVhour,0.03854540959528336
1441,covariates only,56,Sleephour,0.0
1442,covariates only,57,Age,0.45803309880476417
1443,covariates only,57,SocialEconomicalStatus,0.23156131231766716
1444,covariates only,57,Education,0.15855363441058612
1445,covariates only,57,PhysicalActivity,0.10083702492189629
1446,covariates only,57,Sleephour,0.06854307241982743
1447,covariates only,57,TVhour,0.06208683282650869
1448,covariates only,58,Age,0.5791793980447715
1449,covariates only,58,SocialEconomicalStatus,0.3719619768991273
1450,covariates only,58,Education,0.23721094425822845
1451,covariates only,58,PhysicalActivity,0.16746982529714557
1452,covariates only,58,TVhour,0.10959245262657195
1453,covariates only,58,Sleephour,0.10197279196480907
1454,covariates only,59,Age,0.4602276978298021
1455,covariates only,59,SocialEconomicalStatus,0.22312582667761796
1456,covariates only,59,Education,0.16072983369796914
1457,covariates only,59,PhysicalActivity,0.09368606084016051
1458,covariates only,59,Sleephour,0.06974239875624577
1459,covariates only,59,TVhour,0.058815518496489104
1460,covariates only,60,Age,0.4077108602545018
1461,covariates only,60,SocialEconomicalStatus,0.23079429219465672
1462,covariates only,60,Education,0.0937103180944299
1463,covariates only,60,PhysicalActivity,0.0687467559966673
1464,covariates only,60,TVhour,0.03854540959528336
1465,covariates only,60,Sleephour,0.0
1466,covariates only,61,Age,0.3130021890393568
1467,covariates only,61,SocialEconomicalStatus,0.14453945684543365
1468,covariates only,61,Education,0.12086494199766054
1469,covariates only,61,PhysicalActivity,0.08671388493649038
1470,covariates only,61,TVhour,0.04720531535838488
1471,covariates only,61,Sleephour,0.031075478447256298
1472,covariates only,62,Age,0.45803309880476417
1473,covariates only,62,SocialEconomicalStatus,0.23156131231766716
1474,covariates only,62,Education,0.15855363441058612
1475,covariates only,62,PhysicalActivity,0.10083702492189629
1476,covariates only,62,Sleephour,0.06854307241982743
1477,covariates only,62,TVhour,0.06208683282650869
1478,covariates only,63,Age,0.22789752603136004
1479,covariates only,63,SocialEconomicalStatus,0.10020070739935318
1480,covariates only,63,Education,0.06165330840504503
1481,covariates only,63,PhysicalActivity,0.03474064415812718
1482,covariates only,63,TVhour,0.02472131030106296
1483,covariates only,63,Sleephour,0.01666812338457547
1484,covariates only,64,Age,0.5208294704792229
1485,covariates only,64,SocialEconomicalStatus,0.3173258947803881
1486,covariates only,64,Education,0.19829760096084192
1487,covariates only,64,PhysicalActivity,0.1283744253779037
1488,covariates only,64,Sleephour,0.09008668181176849
1489,covariates only,64,TVhour,0.06995202353104296
1490,covariates only,65,Age,0.45845318035129473
1491,covariates only,65,SocialEconomicalStatus,0.2345479240584084
1492,covariates only,65,Education,0.15166502174466023
1493,covariates only,65,PhysicalActivity,0.09143762458215846
1494,covariates only,65,Sleephour,0.07185949476063248
1495,covariates only,65,TVhour,0.05744501793846761
1496,covariates only,66,Age,0.5791793980447715
1497,covariates only,66,SocialEconomicalStatus,0.3719619768991273
1498,covariates only,66,Education,0.23721094425822845
1499,covariates only,66,PhysicalActivity,0.16746982529714557
1500,covariates only,66,TVhour,0.10959245262657195
1501,covariates only,66,Sleephour,0.10197279196480907
1502,covariates only,67,Age,0.43876750362185
1503,covariates only,67,SocialEconomicalStatus,0.2717592484083855
1504,covariates only,67,Education,0.1599462199739561
1505,covariates only,67,PhysicalActivity,0.10564966136004122
1506,covariates only,67,TVhour,0.05333633705911537
1507,covariates only,67,Sleephour,0.030682704450079683
1508,covariates only,68,Age,0.5260561875804777
1509,covariates only,68,SocialEconomicalStatus,0.2750093590250171
1510,covariates only,68,Education,0.17356462854878232
1511,covariates only,68,PhysicalActivity,0.12431894251855982
1512,covariates only,68,Sleephour,0.12175133549249559
1513,covariates only,68,TVhour,0.0801353317524686
1514,covariates only,69,Age,0.5320971560942319
1515,covariates only,69,SocialEconomicalStatus,0.34465244020322433
1516,covariates only,69,Education,0.2084395637306972
1517,covariates only,69,PhysicalActivity,0.11952204037059307
1518,covariates only,69,Sleephour,0.08838195038945583
1519,covariates only,69,TVhour,0.07190445685086569
1520,covariates only,70,Age,0.5897491262008397
1521,covariates only,70,SocialEconomicalStatus,0.39000198827307964
1522,covariates only,70,Education,0.2117368616840492
1523,covariates only,70,PhysicalActivity,0.15479880496449072
1524,covariates only,70,Sleephour,0.11888656296148135
1525,covariates only,70,TVhour,0.11171191079314384
1526,covariates only,71,Age,0.4602276978298021
1527,covariates only,71,SocialEconomicalStatus,0.22312582667761796
1528,covariates only,71,Education,0.16072983369796914
1529,covariates only,71,PhysicalActivity,0.09368606084016051
1530,covariates only,71,Sleephour,0.06974239875624577
1531,covariates only,71,TVhour,0.058815518496489104
1532,covariates only,72,Age,0.43416193008133114
1533,covariates only,72,SocialEconomicalStatus,0.25121815363372924
1534,covariates only,72,Education,0.13694194909504237
1535,covariates only,72,PhysicalActivity,0.0832130520408283
1536,covariates only,72,TVhour,0.032409071497136246
1537,covariates only,72,Sleephour,0.020720923868456358
1538,covariates only,73,Age,0.22674697036383223
1539,covariates only,73,SocialEconomicalStatus,0.10071199146979837
1540,covariates only,73,Education,0.06066809754059607
1541,covariates only,73,PhysicalActivity,0.03634989923715196
1542,covariates only,73,TVhour,0.021991844117494854
1543,covariates only,73,Sleephour,0.01326838323275593
1544,covariates only,74,Age,0.42428365636128845
1545,covariates only,74,SocialEconomicalStatus,0.2331687267315919
1546,covariates only,74,Education,0.10633030505944041
1547,covariates only,74,PhysicalActivity,0.08169778855833987
1548,covariates only,74,TVhour,0.038778385791375665
1549,covariates only,74,Sleephour,0.0
1550,covariates only,75,Age,0.31370432000138165
1551,covariates only,75,SocialEconomicalStatus,0.15058899318275049
1552,covariates only,75,Education,0.12100438128742902
1553,covariates only,75,PhysicalActivity,0.10014560950043852
1554,covariates only,75,TVhour,0.047022356032497346
1555,covariates only,75,Sleephour,0.030853305584716554
1556,covariates only,76,Age,0.5208294704792229
1557,covariates only,76,SocialEconomicalStatus,0.3173258947803881
1558,covariates only,76,Education,0.19829760096084192
1559,covariates only,76,PhysicalActivity,0.1283744253779037
